date,close_price
2021-08-03,564.8318034466515
2021-08-04,565.5998852191176
2021-08-05,566.581150707168
2021-08-06,564.9079003532606
2021-08-09,563.6156702963874
2021-08-10,562.2200407861305
2021-08-11,563.9309576197716
2021-08-12,564.5727389254157
2021-08-13,563.2806757978847
2021-08-16,564.940873481155
2021-08-17,566.5277864030633
2021-08-18,565.6378544204645
2021-08-19,566.082199331206
2021-08-20,567.6764826813269
2021-08-23,566.4597719730881
2021-08-24,568.09222550288
2021-08-25,569.1942727112071
2021-08-26,567.6958733002051
2021-08-27,568.6354667702013
2021-08-30,569.8667639435132
2021-08-31,569.1147616912356
2021-09-01,568.5201943915031
2021-09-02,567.0033545296408
2021-09-03,566.605356591393
2021-09-06,567.0811925705186
2021-09-07,566.49214825313
2021-09-08,564.0223724566422
2021-09-09,563.145196407369
2021-09-10,562.810612193745
2021-09-13,564.9442896130095
2021-09-14,566.6338194425634
2021-09-15,568.8062616003134
2021-09-16,567.8282238063155
2021-09-17,568.6113253644742
2021-09-20,564.2652323664711
2021-09-21,565.6230731628331
2021-09-22,567.3448685106347
2021-09-23,567.1416181749128
2021-09-24,568.2324777983564
2021-09-27,565.7026292476163
2021-09-28,564.6004952668167
2021-09-29,566.6313937436812
2021-09-30,568.1539003007604
2021-10-01,567.8301912786708
2021-10-04,569.9529159134802
2021-10-05,570.7295121470801
2021-10-06,570.2210702192358
2021-10-07,570.3554155980291
2021-10-08,569.9445802154061
2021-10-11,568.077028313769
2021-10-12,571.0903999255731
2021-10-13,570.4543510589881
2021-10-14,569.2896296303942
2021-10-15,566.7309329893675
2021-10-18,
2021-10-19,563.8619909904272
2021-10-20,565.9492083644997
2021-10-21,568.8352855336891
2021-10-22,569.0372069013488
2021-10-25,568.8932218467615
2021-10-26,568.3777756201553
2021-10-27,568.0446603604789
2021-10-28,570.7842410619592
2021-10-29,571.2312105645012
2021-11-01,572.4873521565041
2021-11-02,572.1033384925832
2021-11-03,575.2450343050247
2021-11-04,571.9355565461551
2021-11-05,569.9945081967192
2021-11-08,571.2539292451881
2021-11-09,575.2551507476501
2021-11-10,575.3049503481325
2021-11-11,574.1202087366778
2021-11-12,576.6215341469945
2021-11-15,577.7689310310243
2021-11-16,580.8493586550128
2021-11-17,578.7686564855242
2021-11-18,581.691993457546
2021-11-19,579.0950785440094
2021-11-22,579.0187342516997
2021-11-23,580.3442997573475
2021-11-24,581.2163265137458
2021-11-25,583.8375111857105
2021-11-26,580.684191151692
2021-11-29,581.4662061110901
2021-11-30,584.3654901766579
2021-12-01,584.9840786308021
2021-12-02,583.1993992712687
2021-12-03,585.7144140609221
2021-12-06,584.9177935206346
2021-12-07,583.7691474965088
2021-12-08,582.3688759907418
2021-12-09,582.4715057648439
2021-12-10,583.3376262055897
2021-12-13,581.2994260961835
2021-12-14,579.6721343427237
2021-12-15,578.7831685909993
2021-12-16,577.373191295226
2021-12-17,577.9467077483248
2021-12-20,579.1691509411266
2021-12-21,580.1168985616598
2021-12-22,581.0675623391553
2021-12-23,584.9095457697326
2021-12-24,586.2569129689869
2021-12-27,588.3248414647654
2021-12-28,587.9956099652115
2021-12-29,590.3836222505345
2021-12-30,589.9589172029478
2021-12-31,591.281813858125
2022-01-03,589.0390801217602
2022-01-04,589.8715483857366
2022-01-05,588.4207879153978
2022-01-06,590.7928592243657
2022-01-07,593.0446121483633
2022-01-10,592.611357373245
2022-01-11,597.2105072304942
2022-01-12,597.1387506381071
2022-01-13,594.4147128367621
2022-01-14,593.3564768960367
2022-01-17,591.768194851321
2022-01-18,593.0273990548935
2022-01-19,591.0566730015487
2022-01-20,590.4782449699362
2022-01-21,591.6073493110097
2022-01-24,592.3846411004333
2022-01-25,592.8593534757497
2022-01-26,593.6113545138378
2022-01-27,593.3703543188225
2022-01-28,590.6628502074898
2022-01-31,590.3691737660006
2022-02-01,591.8066733346311
2022-02-02,592.0328033574124
2022-02-03,593.3157801036733
2022-02-04,592.6422140446543
2022-02-07,595.1308862044102
2022-02-08,590.5182504694676
2022-02-09,591.3011314953143
2022-02-10,594.4988921895568
2022-02-11,597.9942892216397
2022-02-14,598.0306368831548
2022-02-15,595.878240571869
2022-02-16,599.1111862565558
2022-02-17,599.5074559229447
2022-02-18,599.6895168444048
2022-02-21,598.4038075626494
2022-02-22,596.4040326009329
2022-02-23,598.0317589387815
2022-02-24,599.8715018482989
2022-02-25,600.7745898518976
2022-02-28,599.74649828871
2022-03-01,598.1165006384917
2022-03-02,595.752003328052
2022-03-03,595.1309129758961
2022-03-04,593.619205846398
2022-03-07,590.7005864558159
2022-03-08,592.5032764805221
2022-03-09,590.3651487575521
2022-03-10,592.8329941204136
2022-03-11,594.1211375406406
2022-03-14,595.2098199158772
2022-03-15,599.0404380079974
2022-03-16,596.9688327398684
2022-03-17,599.216376731966
2022-03-18,599.1210915859231
2022-03-21,604.7632318991822
2022-03-22,604.5016430369037
2022-03-23,603.9170263646525
2022-03-24,605.2680979143671
2022-03-25,605.3502808499497
2022-03-28,604.33335492535
2022-03-29,602.8928013574784
2022-03-30,606.3092103342532
2022-03-31,604.4822870704531
2022-04-01,605.4284621912142
2022-04-04,608.0408304704663
2022-04-05,610.7498204413516
2022-04-06,610.0465156369887
2022-04-07,610.1341460357373
2022-04-08,609.8337590337085
2022-04-11,607.2637215083768
2022-04-12,608.8387562744169
2022-04-13,609.4157635656866
2022-04-14,612.7969337268904
2022-04-15,611.6505235322876
2022-04-18,614.327916649523
2022-04-19,617.1463849500914
2022-04-20,617.7405283237072
2022-04-21,613.8988051820398
2022-04-22,613.3736698671513
2022-04-25,617.4454121157595
2022-04-26,618.5395236587433
2022-04-27,620.4263230704871
2022-04-28,620.7479899072172
2022-04-29,620.8011040874909
2022-05-02,617.5664149500919
2022-05-03,619.6558933842025
2022-05-04,622.3152557936472
2022-05-05,620.9135312227138
2022-05-06,621.0558209796972
2022-05-09,620.9283384249886
2022-05-10,622.2686450129612
2022-05-11,621.679917849943
2022-05-12,624.042599696309
2022-05-13,624.685248328558
2022-05-16,620.0864022173886
2022-05-17,621.4718427677739
2022-05-18,623.9645447429555
2022-05-19,622.1604214224255
2022-05-20,623.4778752923747
2022-05-23,627.6377946318831
2022-05-24,628.3619273822396
2022-05-25,631.1451851108986
2022-05-26,630.7608751704256
2022-05-27,631.2249465935113
2022-05-30,631.3157040176586
2022-05-31,631.0414631649635
2022-06-01,631.2460190747973
2022-06-02,628.4846555129487
2022-06-03,628.3228952441822
2022-06-06,631.4985081550358
2022-06-07,630.0711280413321
2022-06-08,628.4388614983856
2022-06-09,629.061286241175
2022-06-10,629.7836525278896
2022-06-13,631.0385819659975
2022-06-14,631.3111048196282
2022-06-15,631.9548331485449
2022-06-16,631.753063601287
2022-06-17,629.701471290687
2022-06-20,630.0586875540657
2022-06-21,632.0078815469507
2022-06-22,633.5379907996553
2022-06-23,630.5495065457767
2022-06-24,631.5533572723948
2022-06-27,630.2678182206805
2022-06-28,633.5521462311233
2022-06-29,634.70468579698
2022-06-30,636.9972537172413
2022-07-01,637.539590006071
2022-07-04,637.907480008276
2022-07-05,641.3991698435825
2022-07-06,643.8447186368326
2022-07-07,644.5804359413277
2022-07-08,644.6811030890528
2022-07-11,641.7667536379911
2022-07-12,642.9158887077393
2022-07-13,643.1636807690999
2022-07-14,644.7715928632645
2022-07-15,646.987230546334
2022-07-18,649.9530727364285
2022-07-19,651.1270585582173
2022-07-20,649.5343376279609
2022-07-21,645.7357105261246
2022-07-22,644.586310805411
2022-07-25,647.7532878044211
2022-07-26,651.90027074302
2022-07-27,651.9244692394816
2022-07-28,649.5025507309169
2022-07-29,648.7057235809112
2022-08-01,651.481335226307
2022-08-02,650.7993088792527
2022-08-03,652.4775567745878
2022-08-04,653.3146733771839
2022-08-05,655.2346798952581
2022-08-08,659.3707018931522
2022-08-09,661.0502648442208
2022-08-10,661.8440973974966
2022-08-11,666.2008445291144
2022-08-12,667.3999487323646
2022-08-15,666.3140537377013
2022-08-16,668.1889843172403
2022-08-17,669.5838954015062
2022-08-18,669.468090716965
2022-08-19,668.9329186120324
2022-08-22,668.8363996374026
2022-08-23,668.272620922399
2022-08-24,668.2411012849733
2022-08-25,667.0555080804896
2022-08-26,668.3278174568093
2022-08-29,669.4502200847269
2022-08-30,670.6406236391858
2022-08-31,671.0158849603125
2022-09-01,671.1605584482623
2022-09-02,674.5445700435694
2022-09-05,675.1793818172449
2022-09-06,678.2069155093559
2022-09-07,676.7140835430233
2022-09-08,678.3924392114261
2022-09-09,677.4230331381061
2022-09-12,676.8107292815195
2022-09-13,676.4869176016643
2022-09-14,676.0377196644567
2022-09-15,675.598510351493
2022-09-16,678.5330605312741
2022-09-19,679.1238828775095
2022-09-20,680.0739936559287
2022-09-21,679.6596737288257
2022-09-22,681.8735523362619
2022-09-23,683.0836648927398
2022-09-26,682.9658076040403
2022-09-27,680.297239818787
2022-09-28,681.2298327355908
2022-09-29,682.8811917806617
2022-09-30,681.4234961040149
2022-10-03,681.3327068666166
2022-10-04,682.9070278695385
2022-10-05,680.265171755295
2022-10-06,679.4674673884753
2022-10-07,680.7212852717281
2022-10-10,683.4313221494314
2022-10-11,688.3028817739737
2022-10-12,692.7201913107078
2022-10-13,693.5077302753399
2022-10-14,693.039276512376
2022-10-17,695.3855210479178
2022-10-18,694.7983352004704
2022-10-19,693.7741446305791
2022-10-20,693.663612525849
2022-10-21,693.3022659254948
2022-10-24,694.6275271716265
2022-10-25,693.9227239273578
2022-10-26,694.5929680419534
2022-10-27,698.2828749447641
2022-10-28,699.0271563729121
2022-10-31,702.5606409491558
2022-11-01,705.4647541512877
2022-11-02,707.148834624689
2022-11-03,706.940529044812
2022-11-04,709.5215449995102
2022-11-07,709.521595162234
2022-11-08,710.0175758521801
2022-11-09,711.1779732005114
2022-11-10,711.6672382557244
2022-11-11,710.7267028189034
2022-11-14,708.1725049889377
2022-11-15,710.5907708495887
2022-11-16,712.2314551032014
2022-11-17,709.2902331182087
2022-11-18,708.2966584191349
2022-11-21,709.1547892776817
2022-11-22,710.5399339848029
2022-11-23,708.0030266668688
2022-11-24,708.3245493337839
2022-11-25,709.9038585242919
2022-11-28,709.7008349204933
2022-11-29,710.7124942173621
2022-11-30,710.2373904532731
2022-12-01,
2022-12-02,711.4572117289396
2022-12-05,709.6730552507508
2022-12-06,710.2309089788739
2022-12-07,707.8638570342969
2022-12-08,704.1536346581713
2022-12-09,706.8211052542794
2022-12-12,705.3526562911577
2022-12-13,703.1853531259901
2022-12-14,
2022-12-15,700.8485343092693
2022-12-16,701.0643113869422
2022-12-19,699.3773379195703
2022-12-20,700.8737102040826
2022-12-21,702.666178466398
2022-12-22,700.616195565167
2022-12-23,699.8800023192703
2022-12-26,699.333887839193
2022-12-27,699.5038731164603
2022-12-28,702.1692401504278
2022-12-29,704.949866980433
2022-12-30,710.4476017527645
