SalePrice,LotArea,NegSkewIncome,HouseAge,MixedFeature,Rooms,Neighborhood,Condition,Description,SaleDate
78901.68235666656,1760.369128934789,-21613.031436094778,25.6770482089267,-3.7642255458819527,7,D,Fair,central central renovated modern corner lot corner lot,2010-10-07
80520.582407936,1153.9506242634786,-11697.486804305416,42.727147339712644,3.1606786972995122,8,A,Poor,bright renovated bright garden luxury modern spacious,2003-09-21
113638.52875854271,6392.155427583783,-15121.009802850534,18.305193707969835,5.838830222840011,6,B,Excellent,bright bright renovated spacious quiet garden quiet modern garden modern,2018-12-04
146279.7881692708,1936.7877797313747,-17600.729643923925,22.790298915301037,12.841046951788975,3,E,Fair,modern corner lot modern corner lot renovated luxury,2016-10-23
190128.18523594365,9565.61352429404,-9754.771206966125,57.79963624223556,-15.072258203839384,6,D,Fair,modern quiet cozy renovated cozy,2004-10-05
340332.414433241,5876.440759075619,-22448.911069634254,19.6200864501077,-5.567178978571629,3,B,Poor,quiet modern modern cozy spacious cozy spacious central modern,2010-05-22
249903.4223484476,6322.855821195495,-19937.771203912973,16.462453252902414,0.0,7,D,Good,garden bright renovated modern modern cozy modern cozy corner lot,2003-09-14
150246.2261611748,663.4468318327671,-11280.630732328409,37.34476745001218,7.7046359568722655,6,B,Excellent,renovated cozy cozy modern cozy modern luxury bright quiet spacious,2013-06-25
161214.63552777912,11306.560188752568,-25891.89193855323,9.22880146226126,0.0,2,D,Excellent,central cozy modern renovated modern bright,2015-10-06
98591.00583135372,3973.392665202868,-29329.49951436052,27.64726090027561,9.557039711138671,1,A,Excellent,luxury bright renovated luxury modern modern cozy corner lot spacious central central,2004-03-22
161255.19190559039,1985.8357690078428,-24120.41343734387,51.45824925076489,-0.5678859588627712,2,C,Excellent,luxury modern quiet modern quiet modern modern modern quiet,2013-09-30
140880.97734005348,3490.2453517150866,-19348.54941309653,14.550640778465995,-8.904357529426616,5,A,Excellent,cozy modern modern central central modern central garden luxury,2014-05-11
191254.3086203833,422.4796347295139,-27905.438041567464,10.180355142612868,-5.642898527190193,4,E,Excellent,modern renovated renovated luxury corner lot luxury modern cozy modern quiet bright,2016-02-28
107622.44786415611,4672.820326269257,-28914.201193630663,15.008187980423017,0.0,5,D,Fair,renovated garden cozy bright modern,2007-04-21
211012.6276016061,960.728010177901,-24908.426226740674,38.98359568346986,0.0,8,C,Poor,modern garden luxury garden central cozy garden bright corner lot,2017-07-13
350238.43924458604,673.2136144332402,-15837.805273869846,41.247767199858124,2.569974455858305,4,C,Fair,corner lot quiet renovated bright cozy quiet bright modern corner lot,2002-04-10
154140.5189038715,558.5839358162582,-24603.409409626667,24.87411203021491,-13.236495708421788,6,E,Excellent,bright bright cozy bright cozy bright corner lot,2004-05-24
198959.3598615916,10137.099719239246,-35532.1166318708,36.83212404001069,-4.3590146909043295,3,E,Poor,bright spacious quiet spacious modern spacious spacious bright luxury,2012-09-19
229824.6706894177,1491.9067322872363,-17350.01025698128,43.9025532751199,8.775475534514207,4,C,Excellent,luxury corner lot quiet modern modern modern,2007-07-10
133171.0623760215,16108.469699001984,-50979.340206981324,47.873464144298254,3.51662354974059,8,E,Poor,bright quiet garden corner lot bright spacious luxury spacious garden,2010-06-07
182051.74537662818,1653.448507869586,-17849.80078079712,27.536647188201517,5.686446160127705,5,E,Fair,spacious luxury corner lot quiet modern garden,2018-10-05
163782.76095554855,455.7326057622496,-22313.84920657939,6.985282823300132,3.8292171005726305,7,D,Poor,renovated corner lot modern quiet garden central cozy quiet quiet,2014-01-14
170900.71439267148,872.9018455876638,-16831.47225875584,21.79121077590313,0.0,2,A,Fair,quiet garden corner lot central luxury garden,2012-10-02
110580.06504100136,11607.338217110548,-24084.128507359048,25.731958050647425,2.3604306382437006,5,B,Excellent,cozy renovated corner lot central garden modern renovated central cozy,2017-11-03
164761.63748848802,2511.189952060816,-10972.103915079566,27.410612034216093,-3.86022797870698,10,C,Poor,corner lot bright luxury cozy central cozy bright spacious cozy renovated,2000-08-09
208772.23366633768,1630.8945938975087,-17704.662119717057,28.121405989912805,-9.157550411335606,4,B,Good,renovated quiet cozy garden modern corner lot,2010-10-26
336237.08623026125,3554.6790200350492,-14230.623697159936,41.188945979306695,2.4960945820971183,5,C,Good,garden spacious spacious bright bright cozy bright cozy bright,2001-06-14
262927.9746594033,5176.896424188308,-23251.742144554886,42.744284266875816,-24.40704014775084,3,C,Fair,central cozy renovated garden garden luxury corner lot modern corner lot cozy modern,2017-10-11
477629.79729273304,10189.761264098452,-32786.72379884518,28.283263460752167,-1.8428900183271193,3,A,Fair,garden quiet quiet corner lot quiet,2011-04-19
110893.57300086216,14666.909088869093,-28521.1864657361,40.98484876051819,-2.0583985992134397,8,C,Fair,luxury renovated cozy corner lot luxury garden renovated,2003-10-13
251742.07195833346,2006.7153088506855,-8529.928477706075,33.57661366631089,-13.644708536172809,3,C,Fair,corner lot cozy renovated renovated central luxury quiet,2011-04-10
178379.9317962378,693.2200944042721,-49852.69624910493,30.645059728625718,-9.282658386559959,7,A,Excellent,garden garden central renovated spacious cozy luxury,2014-10-22
486455.8696409615,1891.6189387839354,-24787.92643344862,39.06544157109964,8.096575301482412,8,E,Good,quiet renovated quiet luxury modern modern garden corner lot corner lot modern quiet,2002-01-23
108646.07472435964,3969.1552086288884,-16145.559605253384,30.722520482379156,2.3071174907496257,4,B,Fair,modern corner lot garden cozy renovated cozy renovated,2011-10-19
106952.39189922612,1032.6309874720864,-23455.286078481815,50.57811177097762,1.017883337073275,5,C,Poor,bright spacious bright garden bright quiet luxury central garden bright luxury,2013-02-28
120608.33543677798,1040.164334521443,-23634.81058452136,15.615888332054409,3.0634753393202265,6,A,Poor,cozy cozy corner lot renovated cozy,2003-04-03
56277.61527651662,4351.024744138591,-16869.465865106824,24.848291009079823,0.9262758794892355,1,C,Excellent,luxury corner lot luxury spacious luxury modern corner lot bright modern quiet,2017-03-15
125131.75349657996,2825.618091987226,-23841.10967668502,28.7348110304605,12.428625628583145,2,A,Fair,bright garden cozy garden quiet renovated garden spacious modern spacious,2001-02-12
111349.99961446601,3090.464539353428,-17274.921162538903,34.394526904579905,1.2342918170364876,3,B,Poor,luxury renovated renovated luxury quiet,2006-10-21
175465.35469203387,1294.2092007680917,-18736.99522816409,42.67960487103089,-14.582131138187505,4,D,Fair,renovated spacious bright cozy luxury renovated central bright bright,2002-03-07
193083.4944155011,2313.598108422723,-16738.861746396455,29.756014327638432,16.301299648744102,4,E,Poor,cozy renovated quiet renovated corner lot,2016-11-08
415852.29645941616,1078.5184160577244,-12418.362265406577,15.777703504937929,3.7034026732884575,4,D,Excellent,luxury central bright central garden spacious bright,2018-03-11
261767.48296063353,7936.425406972509,-23349.58729214306,38.425138964550044,-5.892537307950677,3,A,Poor,luxury central luxury central corner lot renovated quiet corner lot modern spacious quiet,2014-02-01
121972.16868631479,9309.34737255743,-27836.95614521404,37.54958766141964,-12.534017182950185,5,C,Fair,bright luxury renovated central quiet bright corner lot garden quiet modern,2018-04-13
103859.32978605373,391.1899906413059,-27063.83025431255,10.58141340620594,3.9591422095804543,5,E,Fair,renovated renovated luxury luxury renovated garden modern cozy,2002-05-10
208138.62140205587,1072.2752307589783,-30575.982711540713,29.961958663292005,0.0,2,B,Excellent,bright bright cozy garden renovated quiet garden spacious garden,2011-06-03
84110.22302075278,574.6825603535976,-25077.74513998755,14.098581693197021,15.741467860324088,6,E,Good,central quiet modern garden garden corner lot,2000-12-31
406658.6370661842,1458.2227404856314,-17799.21796408824,23.353489024979375,-3.4590728066682788,3,C,Fair,renovated central bright cozy central bright luxury central cozy quiet,2004-02-23
293525.5773238043,2719.5405599251176,-30818.349229418338,20.971910730372002,-8.373807896824669,4,D,Good,luxury spacious cozy luxury modern corner lot luxury,2013-07-07
128722.23875392797,605.0978971016455,-12797.344712640854,38.09264698241986,8.957962182359285,3,A,Fair,central central cozy modern central quiet corner lot quiet cozy cozy garden,2008-01-13
69108.4808661866,1081.3377440955474,-15363.217339814306,31.168301741721837,9.252818927168313,6,D,Excellent,cozy spacious luxury quiet bright luxury bright spacious central modern,2004-05-02
320275.29028396297,987.9646232803058,-14977.733912522743,17.144089992439724,1.686513676101955,4,E,Poor,bright garden central modern cozy luxury modern quiet luxury bright cozy,2001-05-13
153695.71918369966,3744.315350711617,-33928.89952806832,38.800659629573424,0.0,1,C,Good,renovated garden modern quiet luxury quiet cozy,2008-11-15
302219.28918513184,3217.2388502086606,-32116.185578071494,15.661941760715855,-0.376871207422379,9,A,Poor,quiet central modern spacious corner lot spacious corner lot,2003-10-01
73334.47983096683,1347.6110231390128,-26766.92051092556,33.301137904709435,2.33865101009247,7,C,Excellent,modern spacious spacious spacious corner lot spacious spacious corner lot corner lot cozy,2016-02-02
120609.39815106761,3620.990764968827,-33818.79344676209,21.85989330708444,11.64990882563923,5,C,Excellent,garden bright bright corner lot luxury corner lot renovated cozy central quiet,2003-06-05
163182.069931243,1633.7804566768339,-15495.220291088872,26.3432291746948,6.25318334021503,4,E,Excellent,central garden bright quiet modern modern corner lot bright quiet central,2001-11-29
166623.2070248987,2210.954006778574,-25322.23260552144,35.04270748038384,-1.692744383326247,2,D,Fair,spacious corner lot central luxury quiet,2007-06-20
129958.08628516545,18784.68706930877,-20950.760567866102,35.21449399059529,13.523625459261506,4,C,Fair,central luxury central cozy modern spacious renovated modern garden renovated,2006-02-28
222220.40111540636,13023.453898550684,-30907.45950109118,43.3696907355596,-23.64855372791512,5,C,Fair,quiet corner lot garden central spacious renovated renovated bright corner lot spacious renovated,2006-10-29
95433.96156259468,713.6985250709744,-21034.31239716652,29.177463003285467,20.52073311421935,4,C,Fair,corner lot modern garden corner lot spacious luxury,2018-03-28
151571.12375379325,7425.725428206858,-18883.104220368255,33.06450862963341,-17.059590948907353,6,A,Good,luxury cozy modern bright spacious modern quiet bright corner lot,2000-05-11
172844.5329284537,7277.452946172995,-27347.03540904061,25.622626775956753,-6.27092824772296,3,C,Excellent,luxury bright cozy bright quiet spacious corner lot,2014-09-08
210495.47112539024,842.9523080932453,-31271.664121876365,31.819898826227977,-0.40917535195069044,7,C,Good,bright modern quiet central garden luxury central renovated modern corner lot,2000-03-31
232305.23152133252,7336.780549329737,-16859.370973655994,34.394860480085114,-1.4648067072816138,5,E,Fair,cozy bright cozy corner lot quiet corner lot,2010-08-30
92751.48156428873,16183.137924039358,-21494.873234227518,29.01690152545624,10.064110400265546,6,C,Poor,bright quiet modern modern central bright renovated garden,2008-10-02
75579.69297415938,867.1402367563574,-14423.639139980596,11.962495159075036,-10.578366186102343,7,C,Good,luxury central bright garden bright garden renovated cozy corner lot corner lot modern,2001-04-16
308303.0204530223,1086.5327010866752,-8109.371060583931,33.31470896330895,2.607668174830632,2,E,Poor,corner lot bright garden modern luxury garden cozy quiet corner lot garden,2016-08-28
192174.09904198497,9130.973674556968,-23865.37284880246,33.64561477355457,0.0,6,A,Fair,quiet spacious luxury modern spacious,2003-06-19
111944.30297529815,4018.423103746224,-28101.047789292872,23.19826523652049,2.9514097933741663,4,D,Good,corner lot luxury luxury renovated bright cozy quiet,2012-08-02
353477.80918346136,5467.757799864742,-24460.79042283663,17.15612963927486,-0.6477225979787651,6,E,Good,bright renovated garden renovated modern garden,2007-09-09
172445.63686005634,4335.742427228377,-10098.834628933242,44.75879150503965,0.9293565268297787,3,A,Good,corner lot corner lot spacious renovated central quiet modern modern quiet central cozy,2012-04-09
293504.60029095894,4581.425682330557,-19142.384283595213,34.91445510894402,-5.499248324643457,6,D,Poor,central garden corner lot cozy garden luxury renovated garden modern cozy,2014-01-13
168343.06683586884,692.8965148773021,-9069.395530677693,27.709189690782903,-5.100639500960824,8,C,Fair,renovated spacious luxury modern bright quiet,2003-01-16
456057.40213131905,9433.754845972544,-38096.604753467305,18.629671168525128,2.8727251402742695,3,E,Excellent,renovated luxury bright renovated garden central modern,2001-08-20
391472.44986497646,10791.87690480773,-14265.198334879944,21.78185171578654,9.437155057560444,7,C,Excellent,garden luxury modern modern central corner lot,2002-06-26
143705.00856301677,2316.169868228801,-36394.08148300978,43.02590396786232,-5.982793341978478,15,E,Fair,spacious garden luxury renovated modern renovated,2007-12-24
264549.9807261839,2841.7500472808424,-32155.791630624954,31.37661940868046,-8.687675445729097,7,D,Good,corner lot modern garden bright central spacious garden central garden cozy renovated,2008-10-21
224737.41939971328,553.234381008964,-15363.715300339705,24.494129329992933,6.13460165671837,6,A,Excellent,quiet bright spacious renovated luxury luxury luxury corner lot renovated cozy,2003-09-16
322647.5334799441,5248.408840349726,-14001.027790262131,35.09689231224656,-0.32503893057689404,3,E,Good,cozy garden garden luxury cozy spacious renovated modern quiet central,2010-10-21
100462.3460100904,5592.955765495716,-25340.218753040357,21.856018125536764,8.30498133985952,2,A,Fair,renovated quiet luxury cozy central bright spacious central luxury luxury luxury,2008-11-09
229354.86914619998,2783.8492778926047,-15713.419714552869,45.00843030280379,-9.057972133711477,5,C,Poor,cozy spacious corner lot quiet bright renovated renovated quiet renovated,2007-05-28
276291.6372199819,10268.011847908288,-22948.178791812123,43.528005348967255,-17.794389254234307,6,C,Good,renovated cozy garden modern renovated,2006-07-17
67550.46700179092,2064.235142871148,-18158.04448253381,25.334259287972234,-5.330040818263343,6,D,Poor,central modern cozy renovated spacious spacious modern modern modern,2011-02-27
90072.55071847807,5547.299537365796,-10802.540686695362,23.713297529691395,-7.6635260926501605,4,D,Poor,cozy luxury quiet luxury cozy,2009-12-29
58711.08978875776,971.0415200197485,-9025.532573284136,3.8186680130772004,-0.7878840008029991,1,B,Fair,central luxury central bright cozy,2001-04-08
142243.63172230826,2904.721031001151,-24117.03459349224,15.18419228448632,-6.368452142703895,6,B,Fair,luxury cozy renovated corner lot central bright renovated cozy spacious,2010-10-13
232994.733176111,2460.722577056648,-17595.12055628678,16.60530225042244,7.410169513364492,8,D,Poor,renovated modern garden cozy modern quiet spacious central central spacious corner lot,2018-01-31
344958.1988944787,3819.362161558626,-17654.819299737443,31.35190340987386,-2.8815026242251625,2,C,Poor,garden modern spacious cozy quiet modern bright,2002-12-08
168897.5150625038,1985.2901987574592,-29095.69591844017,26.737662955586405,1.5047449877390098,2,A,Excellent,luxury central cozy renovated corner lot bright spacious luxury luxury modern garden,2019-01-23
367437.2272295793,2579.575539381275,-35220.26515838806,16.546645125847586,1.5763455844094396,2,D,Excellent,modern quiet renovated cozy central luxury,2014-11-29
81629.76739133248,7395.684168541305,-19751.448540356807,27.188359575354426,1.9495509241218734,5,A,Fair,renovated garden luxury modern bright renovated luxury renovated,2001-04-18
69446.27981176044,1843.7546443195995,-19221.034731012238,35.05337147647349,-0.24129110454973404,7,B,Good,quiet luxury modern cozy luxury luxury luxury renovated spacious,2013-08-23
158296.6606464761,509.161466477218,-26904.725336921296,35.27839349915587,5.106006904103135,7,A,Poor,renovated corner lot corner lot modern luxury spacious cozy cozy corner lot,2002-07-27
197211.63579777506,20425.559139939905,-12800.324128423312,11.003297191411189,0.0,9,D,Good,garden spacious central corner lot bright modern garden,2017-10-29
160115.80696787447,13624.153464556886,-24082.993871328723,28.71736519516169,13.994179266538831,4,C,Poor,central renovated spacious quiet spacious quiet,2003-08-03
57888.78506993586,719.4672700105422,-27467.379751773427,16.166592230283896,-2.365373833685352,7,D,Fair,central spacious cozy garden renovated bright corner lot renovated garden corner lot,2018-10-19
155661.64373628574,6365.6942988278415,-28914.315091993198,39.01728697140274,-13.115491378986817,5,E,Good,luxury modern renovated renovated spacious quiet modern modern central bright corner lot,2006-05-29
84775.78694910026,1714.2445250868898,-10150.709860291754,37.84146416353499,1.8807335699177306,7,E,Fair,spacious renovated modern modern renovated cozy corner lot luxury spacious,2009-08-21
227484.24777239887,3983.180647813971,-16243.658932702376,21.019727736755414,-8.51180482447485,7,E,Poor,central spacious bright corner lot corner lot renovated quiet garden,2011-02-08
195496.767364016,4120.156973223927,-15501.54071399988,22.339547975996002,6.65334534508875,3,C,Fair,spacious quiet bright renovated garden central,2002-12-22
101728.22818895655,2303.422684955974,-22924.34629466988,25.387329495016928,22.096055760423777,5,D,Good,renovated spacious modern spacious modern corner lot modern cozy bright,2012-10-07
125877.75811646262,1258.7290090362092,-26696.76916224316,7.472066052686607,-7.8657209155785015,5,E,Excellent,cozy bright garden central central quiet quiet bright quiet luxury,2009-08-30
95835.95810091945,1394.6584735477156,-40082.06125596528,33.35968173440577,3.323723332239848,5,D,Fair,modern bright corner lot quiet corner lot bright modern spacious cozy,2013-08-09
157733.2274856513,1088.1006071748402,-18070.098016761414,27.271554536598693,-17.555055887046276,5,B,Good,spacious garden spacious corner lot garden corner lot corner lot quiet renovated central,2018-06-07
262385.7846547664,1193.91794755027,-18051.264210591133,39.70175082567859,4.539052294413472,8,E,Fair,spacious quiet garden spacious central,2000-09-16
99422.82328807654,2768.6188949069547,-34886.974239111936,19.015907820374473,-8.8571379979969,2,E,Fair,cozy luxury luxury garden quiet,2004-07-14
209404.53991248243,1356.5011935566422,-24800.78972539804,23.808770517500683,-6.248346184344824,6,C,Excellent,renovated bright garden renovated bright quiet garden cozy spacious,2008-02-03
124850.36145448982,6312.311882098527,-36572.81941182007,14.934747419608847,-11.01286489839828,6,D,Good,corner lot garden spacious modern spacious spacious bright,2011-09-19
109487.27198129444,15305.549757668003,-24723.047907594468,19.95709436505747,7.321512260547355,6,C,Good,spacious garden modern bright modern,2008-07-16
154273.89182096123,1574.8911448542212,-13865.4214256591,18.18018003931781,10.073043574732626,1,C,Good,bright central bright quiet luxury central renovated luxury spacious,2017-03-22
96991.52075719245,3879.0476466273903,-12922.80240320218,39.959736788464454,0.23385214658507664,10,D,Poor,garden renovated spacious cozy quiet modern quiet luxury corner lot garden,2016-03-10
123398.6372856506,5164.965083579081,-11841.8494569824,23.017381512486075,-8.644267053357197,5,B,Fair,renovated garden luxury quiet luxury quiet,2001-08-14
89416.54880491387,5010.056633020868,-28704.831539508265,31.241756847446133,15.895230361038625,3,D,Excellent,renovated modern bright cozy quiet central spacious spacious luxury central cozy,2016-01-24
434678.7651981956,3240.7199623648685,-35434.4124213631,26.192365961381956,-7.504101277546562,0,B,Good,garden bright spacious cozy bright bright spacious bright cozy spacious,2003-12-03
165649.89535194123,6747.657321844594,-46154.274455116734,17.305347339871872,-21.62032299927439,7,C,Excellent,garden bright quiet garden central bright renovated quiet,2013-12-31
114707.10506910428,5066.846180744545,-30860.80258683116,28.316995768283572,4.5838900995706835,4,B,Poor,bright luxury cozy luxury central,2006-10-23
181133.56302156497,764.0027093577214,-35071.19548231917,35.99103331863595,-11.047746736415167,6,B,Poor,spacious modern renovated bright garden garden central bright cozy renovated cozy,2015-04-09
153865.7849588268,7754.834007688703,-17465.686557362562,17.922406074566478,9.886087934991748,4,B,Excellent,modern corner lot quiet garden spacious cozy quiet central renovated central spacious,2000-08-16
145730.63053217786,7911.0826385162645,-13869.308736337392,38.09112790731379,-3.8113769667341884,2,E,Good,renovated modern modern luxury renovated garden luxury bright corner lot spacious central,2015-08-02
221257.6967911516,1287.4068564339243,-30947.012071977253,21.502790785223038,6.0371324054419615,4,E,Excellent,garden modern bright spacious renovated central spacious corner lot quiet,2007-08-11
237697.4332520933,3107.990388539854,-26031.751953628234,25.170160739271594,14.01500346552158,9,C,Good,garden cozy central modern renovated,2003-09-30
124835.16002330686,6321.184510280127,-22993.750710122258,35.30683123010048,-12.088588646207219,4,D,Good,modern bright cozy bright renovated central modern central quiet spacious,2004-06-12
122038.3818637021,2367.890606749321,-25718.05599902086,23.36563842780512,-5.6593713089240545,5,B,Poor,spacious quiet luxury garden cozy quiet garden quiet renovated cozy,2010-11-23
141842.7248684697,9703.82922972194,-25066.164629311555,30.375748593358654,-0.7567107265706343,8,E,Excellent,modern modern bright corner lot bright spacious,2014-09-27
51484.67232688946,40145.26357135781,-36810.07058575893,26.853091712119074,15.375513190343435,2,D,Poor,central bright spacious renovated luxury central garden,2002-01-09
76298.1880207456,1255.6584358960677,-36974.887091381606,31.293680067038185,-6.583827179404454,2,B,Fair,corner lot modern cozy garden corner lot quiet modern modern luxury,2017-11-08
322364.1653319614,652.5259682771652,-27383.28694980768,6.192608944765027,-5.945036959490072,5,D,Poor,renovated corner lot renovated modern corner lot luxury,2008-09-09
370453.7396767439,4163.871023890121,-30894.11986125914,11.703181847919172,4.781405755558084,4,A,Good,renovated bright spacious renovated spacious luxury bright garden,2013-10-28
143699.84310191515,6592.703298768683,-27054.943479271158,36.15967006046838,-5.77228725710571,8,B,Excellent,quiet bright quiet central corner lot quiet bright bright modern,2007-04-01
217135.85174105127,2312.4133277001774,-18316.033580753076,40.37181405649051,1.5252588289761657,6,D,Fair,renovated garden garden bright spacious luxury spacious quiet,2005-09-01
190160.75593270216,14743.929675762216,-29810.795439580903,20.895132964684787,-15.515374209681267,9,B,Fair,quiet spacious quiet bright garden cozy spacious,2017-08-15
758759.6990659495,683.7098421953455,-12609.452025407954,27.559716478288657,22.143299425565964,7,B,Fair,bright modern bright quiet luxury spacious cozy renovated corner lot,2014-09-30
284869.78374986217,6388.217042374264,-33575.65806056501,32.94719252902301,-13.477092303094034,2,A,Fair,quiet luxury garden bright renovated central modern quiet garden,2012-07-07
152671.09861859016,1530.8112416450836,-13659.504027638073,36.93217601658704,-3.2175270399020834,8,D,Excellent,central quiet central corner lot corner lot corner lot modern cozy bright modern spacious,2016-08-12
100934.7734424878,19758.03843376542,-24694.14165976482,9.723227283291514,-0.32481035842094613,3,C,Good,quiet bright spacious spacious quiet renovated,2018-01-20
72895.11016865067,26682.598450516794,-15708.204219961675,21.13959753021623,19.126881343567955,5,E,Fair,bright central renovated cozy quiet,2013-09-02
180183.6374615795,1282.642591650792,-27483.898229102262,26.67420620150125,-13.248457809327402,4,B,Good,luxury cozy garden modern modern corner lot corner lot renovated garden,2005-07-27
111504.99057020422,1628.618112522739,-21729.583578491853,37.03140197236049,19.837041354787512,5,B,Poor,luxury corner lot central modern cozy luxury luxury,2011-12-29
79927.33154801118,7673.642437309573,-11638.776647320228,54.98430483721495,7.571768211020226,4,B,Good,luxury cozy quiet quiet quiet spacious renovated bright cozy,2003-03-31
117796.46695758186,1947.216673941623,-26063.20562219063,27.719942731902822,4.170953244232461,8,B,Fair,cozy quiet modern cozy cozy renovated garden corner lot central,2001-08-12
94771.68841163597,2835.71009797568,-17480.33282337165,15.930225378960113,-9.846336870179554,0,E,Poor,modern bright spacious corner lot spacious garden cozy luxury cozy,2011-07-19
378348.42811550625,3065.3813533261305,-31333.98870008162,34.02268077201298,5.7114124203807375,7,C,Poor,central luxury renovated central central modern renovated cozy spacious central modern,2003-02-09
252917.8163745727,360.81289522031085,-22038.14898721344,43.2099578954071,-7.234866224198,4,A,Poor,central central quiet luxury luxury central luxury quiet garden,2014-09-02
162107.29006318728,2935.926863864765,-25800.996498977947,31.08014120979501,12.666612531984123,5,C,Fair,renovated renovated quiet modern garden central bright,2009-05-13
341114.0198522692,1395.9067017469185,-15017.514285697998,20.933514548457072,-9.710620291077332,2,E,Good,central luxury quiet bright quiet cozy,2007-01-02
169174.18673093303,1732.9230662898926,-17400.724241812157,39.579939414800194,-1.1315849445608397,3,D,Excellent,cozy bright quiet bright renovated,2000-01-02
105805.5124219444,14588.593041783435,-18334.58682642309,36.63545618498435,0.0,3,A,Good,renovated quiet central cozy quiet cozy corner lot,2002-06-10
348558.7374634185,748.3287720943567,-31029.10742416983,19.739191558043757,-9.875229624269947,1,A,Fair,luxury bright garden modern spacious cozy bright,2013-05-26
213086.831627205,7291.945817901126,-43085.8896044952,33.81425617534342,7.413198169079143,3,D,Fair,cozy cozy bright corner lot modern quiet spacious luxury,2012-12-07
96894.39207070299,2193.2522713890344,-15961.443300909483,39.97265567658873,5.354587474096335,4,B,Poor,modern luxury modern garden spacious,2016-06-05
147979.74140201707,2191.329715660893,-33885.39104507991,41.818900425588936,12.090101989009971,4,E,Good,luxury garden bright renovated corner lot central renovated bright luxury luxury spacious,2012-06-22
105049.912497008,7111.077693598832,-9247.689660800643,29.33551024690544,-17.798751082081672,7,D,Fair,renovated quiet bright central central cozy,2008-03-18
81519.71195947117,4333.177666547017,-13661.326538353875,26.41920553820681,10.641707023410438,9,C,Fair,luxury renovated bright luxury central spacious modern quiet garden corner lot,2009-09-23
258613.1962928068,5584.076236076358,-15010.250562487014,42.27273822081263,25.054489053568936,1,C,Excellent,modern renovated renovated spacious quiet renovated,2016-08-13
422822.7418638001,8647.306175160007,-12823.010409261624,17.89839497019115,-4.516410891769469,3,D,Good,modern corner lot luxury garden cozy corner lot corner lot quiet central renovated,2010-01-05
80879.54378924138,2070.5318352438335,-11690.883676042338,34.38579290921005,18.951486121089697,5,E,Poor,cozy garden renovated garden spacious spacious cozy modern,2002-08-29
215665.66026706184,1520.1124510251632,-25983.046973563974,16.299733726355708,0.0,1,A,Poor,quiet quiet quiet corner lot garden renovated renovated renovated,2014-09-04
117557.01341511405,903.5526853024096,-20218.896591029126,40.65376272259603,-13.72409737561307,3,A,Poor,garden spacious garden cozy bright quiet quiet luxury modern corner lot central,2019-01-18
127572.14263081216,1202.368231309553,-25636.237554990585,27.419544843888385,-3.056324424067956,5,B,Good,luxury spacious bright bright spacious cozy renovated,2011-05-12
121031.1268124476,76420.3169020711,-29033.019783043193,42.68583235647469,10.482039676752759,7,E,Fair,cozy central spacious central spacious central,2010-03-31
105662.42433753144,11721.11902838245,-24495.551221996426,34.91412756355527,-8.381764823315315,4,C,Fair,spacious quiet bright central spacious modern bright corner lot quiet garden,2015-04-18
166751.64252802962,674.396486711244,-28655.631662718402,17.7677976993807,-6.003386590064871,6,C,Excellent,renovated cozy spacious cozy luxury corner lot,2011-07-06
107422.5005878536,695.9628257171657,-21422.28652499036,44.246277320772435,5.935394322931908,4,B,Excellent,garden luxury garden quiet quiet quiet modern luxury quiet garden,2000-10-06
186321.39895761362,5064.712575521845,-13700.706018393766,45.51245266427729,0.030601167385728552,3,C,Fair,quiet cozy garden cozy bright luxury,2015-11-02
158717.46411220683,5442.486306725654,-33628.38134614148,38.82286492599216,5.846229524867407,5,B,Fair,renovated luxury corner lot garden central luxury cozy,2004-08-25
144426.4956611048,5452.187693960924,-17402.256259589813,22.3841213496378,2.3782954075833587,4,B,Good,garden cozy modern bright cozy modern quiet central spacious modern,2014-03-04
103385.31079069886,2251.9428851204852,-15150.08589403983,26.93986045642591,4.79625319551573,4,D,Excellent,bright bright garden quiet garden spacious,2007-11-27
121980.23894263375,2596.7094180195836,-20513.384400731342,31.454272174057593,0.0,4,A,Poor,central cozy cozy renovated cozy cozy bright corner lot luxury,2007-11-24
237446.02486753487,4275.5476420733585,-15288.797234357588,22.962896006685668,0.0,5,E,Poor,cozy bright cozy renovated spacious corner lot quiet modern,2008-12-29
209077.14837426002,3276.340269417448,-18639.305840026664,46.92346572463205,-9.273730056959335,4,E,Poor,central central modern renovated quiet modern luxury quiet central spacious luxury,2009-10-19
99829.83620608375,259.50334429452323,-25276.277044981354,31.44326471726037,12.884336225033886,8,A,Poor,renovated garden central modern modern renovated modern renovated,2006-03-01
171042.2964764066,2315.1283468034258,-25319.666270428723,2.966519528926426,-6.342747168173137,3,E,Fair,spacious corner lot garden garden garden spacious quiet spacious corner lot bright,2012-09-14
236971.12131135596,1168.4728541144693,-15380.68796847876,33.3935581275622,11.288474875493895,5,C,Fair,spacious modern modern bright corner lot bright corner lot renovated,2006-06-14
70636.15193158078,3614.5858394629176,-18122.650628420994,26.51842603182687,0.0,4,C,Good,corner lot central bright bright corner lot central modern spacious quiet bright quiet,2012-08-28
213561.49355328016,79521.67483076481,-33851.31758840832,29.25073443881552,2.0199901075732125,3,E,Poor,central spacious cozy modern garden modern quiet bright,2005-04-15
